ID,Maker,Genmodel,Genmodel_ID,Adv_year,Adv_month,Color,Reg_year,Bodytype,Runned_Miles,Engin_size,Gearbox,Fuel_type,Price,Seat_num,Door_num,issue,issue_id,Adv_day,breakdown_date,repair_complexity,repair_cost,repair_hours,repair_date,value
6691,Honda,Jazz,34_11,2018,8,Green,2003,Hatchback,75000,1.4L,Manual,Petrol,1195,5,5,Brake Pads Worn,0,15,2018-08-15,1,40.5975,2,2018-08-15,1135.280568
47783,Ferrari,488,27_7,2018,7,Red,2016,Coupe,7665,3.9L,Automatic,Petrol,193850,2,2,Brake Pads Worn,0,16,2018-07-16,3,-775.8723328,841.8497595,2018-07-16,184154.7738
31427,Ford,Fiesta,29_13,2018,8,White,2011,Hatchback,34085,1.25L,Manual,Petrol,5995,5,3,Flat Tyres,0,10,2018-08-10,1,21.7985,1,2018-08-10,5691.723539
13164,Ford,Tourneo Custom,29_35,2018,8,Silver,2017,Minibus,2910,2.0L,Manual,Diesel,18995,8,5,Starter Motor Issue,0,15,2018-08-15,1,249.95,3,2018-08-15,18047.50814
33527,Ford,Kuga,29_25,2018,7,Grey,2008,SUV,100932,2.0L,Manual,Diesel,5995,5,5,Radiator Leaking,0,9,2018-07-09,1,567.2513338,2,2018-07-09,5691.407858
37754,Ford,C-Max,29_2,2018,4,Red,2014,MPV,30000,1.6L,Manual,Diesel,8700,5,5,Flat Tyres,0,11,2018-04-11,1,69.27704311,1,2018-04-11,8261.937768
26002,Citroen,Saxo,18_26,2018,4,Blue,2002,Hatchback,33000,1.1L,Manual,Petrol,800,5,3,Electrical Issue,5,6,2018-04-06,2,120.8,6,2018-04-07,766.6445588
23111,Dodge,Caliber,26_2,2018,6,Black,2008,Hatchback,94000,2.0L,Manual,Diesel,1999,5,5,Excessive Emissions,0,23,2018-06-23,4,81.7991,4,2018-06-24,1894.774517
8285,Ford,C-Max,29_2,2018,4,Blue,2007,MPV,103237,1.8L,Manual,Petrol,2299,5,5,Engine Issue,4,6,2018-04-06,1,314.95,10,2018-04-08,2178.480283
47203,Ford,Mondeo,29_27,2018,5,Brown,2014,Hatchback,26854,1.6L,Manual,Diesel,9492,5,5,Radiator Leaking,0,2,2018-05-02,1,-229.84,2,2018-05-02,9020.307429
22815,Ford,Fiesta,29_13,2021,1,Silver,2019,Hatchback,5000,1.0L,Manual,Petrol,13850,5,5,Transmission Issue,2,13,2021-01-13,1,156.95,3,2021-01-13,13163.76272
17643,Ford,Focus,29_14,2021,6,Red,2019,Hatchback,6637,1.5L,Manual,Petrol,16199,5,5,Starter Motor Issue,0,12,2021-06-12,1,221.99,3,2021-06-12,15378.75585
34727,Fiat,500,28_2,2018,3,Grey,2016,Hatchback,19965,1.2L,Manual,Petrol,7495,4,3,Tyre Alignment,0,7,2018-03-07,1,10.7495,0.5,2018-03-07,7124.344228
28082,Honda,CR-V,34_3,2018,8,Grey,2007,SUV,97559,2.0L,Automatic,Petrol,6150,5,5,Tyre Alignment,0,15,2018-08-15,1,10.615,0.5,2018-08-15,5840.832153
25909,Ferrari,599,27_10,2018,5,Red,2007,Coupe,23592,6.0L,Automatic,Petrol,89950,2,2,Warning Light,0,2,2018-05-02,3,1439.5,27,2018-05-08,85452.69113
12024,Ford,S-Max,29_31,2018,6,Blue,2012,MPV,19850,2.0L,Manual,Diesel,7499,7,5,Excessive Emissions,0,2,2018-06-02,1,26.7491,1,2018-06-02,7116.667302
47641,Ford,Fiesta,29_13,2018,5,Red,2008,Hatchback,63600,1.25L,Manual,Petrol,2995,5,3,Warning Light,0,23,2018-05-23,1,209.95,9,2018-05-25,2850.479536
32607,Ford,Mondeo,29_27,2018,8,Grey,2009,Hatchback,116000,2.0L,Manual,Diesel,2489,5,5,Brake Pads Worn,0,27,2018-08-27,1,41.2445,2,2018-08-27,2361.971584
44759,Ford,Kuga,29_25,2018,3,Blue,2009,SUV,89930,2.0L,Manual,Diesel,5995,5,5,Windscreen Crack,0,21,2018-03-21,1,23.597,1,2018-03-21,5707.419056
2150,Ford,Focus CC,29_16,2018,4,Red,2008,Convertible,64833,2.0L,Manual,Petrol,3495,4,2,Gear Box Issue,0,27,2018-04-27,1,74.95,2,2018-04-27,3316.528
40997,Citroen,Xsara Picasso,18_30,2018,5,Blue,2002,MPV,70800,1.6L,Manual,Petrol,1195,5,5,Electrical Issue,5,17,2018-05-17,2,121.195,6,2018-05-18,1131.5137
52062,Ford,Fiesta,29_13,2018,9,Blue,2008,Hatchback,85000,1.4L,Manual,Petrol,2294,5,5,Steering Wheel Shaking,0,21,2018-09-21,1,22.294,1,2018-09-21,2178.052788
39253,Ford,Ka,29_23,2018,5,Gelb,2006,Hatchback,13000,1.3L,Manual,Petrol,2695,5,3,Transmission Issue,2,26,2018-05-26,1,-78.865,3,2018-05-26,2565.935358
50504,Honda,Jazz,34_11,2018,4,Red,2015,Hatchback,35141,1.4L,Manual,Petrol,8990,5,5,Warning Light,0,19,2018-04-19,1,269.9,9,2018-04-21,8542.063306
19967,Abarth,595,2_4,2018,8,White,2014,Hatchback,46500,1.4L,Manual,Petrol,14795,4,3,Starter Motor Issue,0,11,2018-08-11,2,845.7580921,1046.30626,2018-09-01,14051.05973
27011,Ford,Fiesta,29_13,2018,8,Blue,2006,Hatchback,-18648,1.4L,Manual,Diesel,1395,5,5,Radiator Leaking,0,4,2018-08-04,1,-67.9,2,2018-08-04,1332.334869
31433,Abarth,595,2_4,2018,8,Black,2017,Hatchback,9000,1.4L,Manual,Petrol,13990,2,3,Transmission Issue,3,21,2018-08-21,2,445.91,16,2018-08-25,13291.91087
19796,Ford,S-Max,29_31,2018,5,Black,2008,MPV,100000,2.0L,Manual,Diesel,3995,7,5,Windscreen Crack,0,14,2018-05-14,1,-22.397,1,2018-05-14,3788.810698
43457,Fiat,Grande Punto,28_15,2018,8,Red,2006,Hatchback,48500,1.2L,Manual,Petrol,1600,4,3,Gear Box Issue,0,5,2018-08-05,1,56,2,2018-08-05,1531.481725
13962,Ford,Focus,29_14,2018,8,Blue,2013,Hatchback,101000,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,4995,5,5,Steering Wheel Shaking,0,2,2018-08-02,1,24.995,1,2018-08-02,4744.263908
30539,Ford,EcoSport,29_4,202,10,Silver,2019,SUV,1400,1.5L,Manual,Diesel,16500,5,5,Electrical Issue,1,3,2020-10-03,1,56.5,2,2020-10-03,15665.91317
48455,Ford,Ka,29_23,2017,10,Red,2008,Hatchback,40000,1.3L,Manual,Petrol,1295,5,3,Electrical Issue,2,12,2017-10-12,1,12.59,0.5,2017-10-12,1231.579227
30298,Ford,Ka,29_23,2018,4,Gelb,2014,Hatchback,22834,1.2L,Manual,Petrol,5195,4,3,Gear Box Issue,0,11,2018-04-11,1,91.95,2,2018-04-11,4935.234059
7330,Ford,Focus C-Max,29_15,2018,8,Orange,2006,MPV,86822,2.0L,Manual,Diesel,1795,5,5,Windscreen Crack,0,24,2018-08-24,1,-125.2527675,68.13287536,2018-09-10,1700.342287
37151,Ford,Fiesta,29_13,2018,8,White,2012,Hatchback,59793,1.4L,Manual,Diesel,5299,5,5,Tyre Alignment,0,26,2018-08-26,1,10.5299,0.5,2018-08-26,5032.920508
9666,Bentley,Continental,10_5,2018,3,Blue,2014,Convertible,7196,6.0L,Automatic,Petrol,95500,4,2,Electrical Issue,5,4,2018-03-04,3,275.5,9,2018-03-06,90727.84276
53368,Bentley,Continental,10_5,2018,7,Black,2013,Coupe,21992,4.0L,Automatic,Petrol,77950,4,2,Excessive Emissions,0,15,2018-07-15,3,-130.155,3,2018-07-15,74048.08419
46804,Ford,Mustang,29_28,2018,5,Gelb,2018,Coupe,40,5.0L,Automatic,Petrol,40375,10,0,Flat Tyres,0,15,2018-05-15,1,32.1125,1,2018-05-15,38357.60276
13477,Ford,C-Max,29_2,2018,7,Grey,2016,MPV,16919,1.5L,Manual,Diesel,11200,5,5,Alternator Failing,0,26,2018-07-26,1,264,2,2018-07-26,10648.99849
39759,Bentley,Mulsanne,10_7,2018,4,Black,2012,Saloon,36000,6.75L,Automatic,Petrol,84990,4,4,Transmission Issue,2,18,2018-04-18,3,774.93,9,2018-04-20,80745.94116
10328,Fiat,500,28_2,2018,5,Grey,2013,Hatchback,62000,1.2L,Manual,Petrol,5000,4,3,Sensor Malfunction,0,26,2018-05-26,1,310,3,2018-05-26,4749.583565
23743,Ford,Mondeo,29_27,2018,3,Grey,2017,Estate,21246,2.0L,Manual,Diesel,18590,5,5,Flat Tyres,0,8,2018-03-08,1,25.577,1,2018-03-08,17658.07579
27037,Fiat,500,28_2,2021,3,White,2019,Hatchback,16000,1.2L,Manual,Petrol,7880,4,3,Starter Motor Issue,0,2,2021-03-02,1,138.8,3,2021-03-02,7490.845777
33036,Fiat,500X,28_5,2021,5,White,2019,SUV,16065,1.0L,Manual,Petrol,13495,5,5,Starter Motor Issue,0,8,2021-05-08,1,194.95,3,2021-05-08,12821.83985
3877,Ford,Focus,29_14,2018,6,Gelb,2017,Hatchback,18665,1.0L,Manual,Petrol,11599,5,5,Gear Box Issue,0,11,2018-06-11,1,155.99,2,2018-06-11,11015.01648
53077,Ford,B-Max,29_1,2018,8,Black,2012,MPV,32794,1.6L,Automatic,Petrol,6660,5,5,Gear Box Issue,0,11,2018-08-11,1,405.8238515,2,2018-08-11,6325.960448
11465,Bentley,Continental,10_5,2017,5,Silver,2011,Convertible,12000,6.0L,Automatic,Petrol,88999,4,2,Flat Tyres,0,21,2017-05-21,3,86.6997,3,2017-05-21,84547.03607
35122,Ford,S-Max,29_31,2018,1,Black,2006,MPV,100000,2.0L,Manual,Petrol,2999,7,5,Windscreen Crack,0,12,2018-01-12,1,21.7994,1,2018-01-12,2848.808915
49244,Ford,Ranger,29_30,2017,4,Black,2018,Pickup,100,3.2L,Automatic,Diesel,43794,5,4,Flat Tyres,0,17,2017-04-17,1,33.1382,1,2017-04-17,41608.75541
39729,Ford,Kuga,29_25,2018,6,Silver,2010,SUV,108856,2.0L,Manual,Diesel,4995,5,5,Excessive Emissions,0,5,2018-06-05,1,24.4955,1,2018-06-05,4746.085629
19464,Ford,Ranger,29_30,2018,8,Gelb,2018,Pickup,50,3.2L,Automatic,Diesel,45000,5,4,Radiator Leaking,0,15,2018-08-15,1,940,2,2018-08-15,42754.59964
39221,Ford,Ka+,29_24,2018,5,White,2018,Hatchback,2496,1.2L,Manual,Petrol,9250,5,5,Tyre Alignment,0,2,2018-05-02,1,10.925,0.5,2018-05-02,8785.827174
34968,Citroen,Berlingo,18_2,2018,2,Red,2010,MPV,55000,1.6L,Manual,Diesel,5000,5,5,Steering Wheel Shaking,0,16,2018-02-16,2,45,2,2018-02-16,4744.239226
3135,Ford,S-Max,29_31,2018,5,Silver,2016,MPV,15156,2.0L,Manual,Diesel,18864,7,5,Flat Tyres,0,28,2018-05-28,1,25.6592,1,2018-05-28,17923.5395
43780,Dacia,Logan MCV,22_2,2018,3,White,2014,Estate,34500,1.5L,Manual,Diesel,6500,5,5,Engine Issue,3,20,2018-03-20,1,890,12,2018-03-23,6182.305133
42957,Ford,Mondeo,29_27,2018,6,Grey,2017,Hatchback,30605,2.0L,Manual,Diesel,14250,5,5,Transmission Issue,1,11,2018-06-11,1,122.75,4,2018-06-12,13533.95169
9347,Ford,Mondeo,29_27,2018,8,Silver,2005,Hatchback,180000,2.2L,Manual,Diesel,1200,5,5,Gear Box Issue,0,1,2018-08-01,1,52,2,2018-08-01,1132.700579
43792,Honda,Insight,34_9,2018,5,Grey,2012,Hatchback,26000,1.3L,Automatic,Hybrid  Petrol/Electric,9995,5,5,Starter Motor Issue,0,27,2018-05-27,1,159.95,3,2018-05-27,9490.363175
37384,Honda,CR-V,34_3,2018,8,Grey,2011,SUV,78650,2.2L,Automatic,Diesel,7500,5,5,Steering Wheel Shaking,0,24,2018-08-24,1,27.5,1,2018-08-24,7121.81162
14684,Ford,Streetka,29_32,2018,8,Silver,2004,Convertible,56000,1.6L,Manual,Petrol,1995,2,2,Starter Motor Issue,0,4,2018-08-04,1,79.95,3,2018-08-04,1897.326554
2736,Fiat,Bravo,28_10,2018,6,Blue,2007,Hatchback,119000,1.4L,Manual,Petrol,1495,5,5,Gear Box Issue,0,15,2018-06-15,1,54.95,2,2018-06-15,1418.936488
31198,Ford,Mondeo,29_27,2018,7,Grey,2013,Hatchback,60000,2.0L,Manual,Diesel,7250,5,5,Sensor Malfunction,0,2,2018-07-02,1,1974.149827,1302.094022,2018-07-27,6882.060395
208,Abarth,595,2_4,2018,9,Grey,2017,Hatchback,4122,1.4L,Manual,Petrol,11495,2,3,Electrical Issue,2,1,2018-09-01,2,42.99,1,2018-09-01,10928.13715
41482,Fiat,500,28_2,2018,6,Black,2015,Hatchback,16600,1.2L,Manual,Petrol,6290,4,3,Sensor Malfunction,0,26,2018-06-26,1,374.5,3,2018-06-26,5980.590503
46831,Bentley,Mulsanne,10_7,2018,3,Grey,2016,Saloon,7402,6.75L,Automatic,Petrol,122500,5,4,Electrical Issue,4,15,2018-03-15,3,487.5,6,2018-03-16,116369.3112
45562,Dacia,Duster,22_1,2021,2,Blue,2019,SUV,13314,1.3L,Manual,Petrol,12975,5,5,Engine Issue,1,18,2021-02-18,1,2755,8,2021-02-20,12329.20015
18412,Ford,Focus,29_14,2021,5,White,2019,Estate,31171,1.5L,Manual,Diesel,14999,5,5,Transmission Issue,2,18,2021-05-18,1,164.993,3,2021-05-18,14250.13161
5919,Chevrolet,Captiva,16_5,2018,6,Silver,2008,SUV,71000,2.0L,Manual,Diesel,2699,5,5,Alternator Failing,0,20,2018-06-20,1,93.98,2,2018-06-20,2563.249504
13762,Ferrari,California,27_13,2018,2,Red,2016,Convertible,3400,3.9L,Automatic,Petrol,154950,4,2,Engine Issue,2,2,2018-02-02,3,24202.5,48,2018-02-14,147201.907
26688,Citroen,C3 Aircross,18_9,202,11,Blue,2019,SUV,23344,1.5L,Manual,Diesel,12000,5,5,Flat Tyres,0,27,2020-11-27,2,43.6,2,2020-11-27,11408.81714
21750,Citroen,C4 Cactus,18_13,2018,4,Yellow,2015,Hatchback,54460,1.2L,Manual,Petrol,6350,5,5,Warning Light,0,15,2018-04-15,2,423.5,18,2018-04-19,6027.854723
392,Fiat,500,28_2,2018,3,White,2008,Hatchback,79999,1.3L,Manual,Diesel,3499,4,3,Windscreen Crack,0,7,2018-03-07,1,22.0994,1,2018-03-07,3312.135282
9639,Fiat,500,28_2,2018,8,Red,2016,Hatchback,6246,1.2L,Manual,Petrol,6890,4,3,Brake Pads Worn,0,22,2018-08-22,1,244.3604653,135.939762,2018-08-25,6540.964412
27083,Fiat,Grande Punto,28_15,2018,5,Grey,2007,Hatchback,71835,1.2L,Manual,Petrol,1700,4,3,Electrical Issue,2,21,2018-05-21,1,13.4,0.5,2018-05-21,1618.368707
19225,Honda,Civic,34_2,2018,5,Brown,2014,Hatchback,24150,1.6L,Manual,Diesel,9000,5,5,Engine Issue,2,26,2018-05-26,1,1670,16,2018-05-30,8559.391305
49857,Citroen,DS3,21_1,2018,3,White,2012,Hatchback,39462,1.6L,Manual,Petrol,5990,5,3,Warning Light,0,25,2018-03-25,2,419.9,18,2018-03-29,5685.909661
27655,Dacia,Sandero Stepway,22_4,2018,7,Grey,2017,Hatchback,8000,0.9L,Manual,Petrol,8680,5,5,Engine Issue,3,10,2018-07-10,1,1108,12,2018-07-13,8249.48871
19069,Honda,HR-V,34_8,2018,3,Red,2017,SUV,4206,1.6L,Manual,Diesel,18290,5,5,Windscreen Crack,0,4,2018-03-04,1,30.974,1,2018-03-04,17369.59581
19333,DS,4,21_3,2017,11,Black,2017,Hatchback,10,1.6L,Manual,Diesel,16990,5,5,Transmission Issue,2,14,2017-11-14,2,-238.93,6,2017-11-15,16140.3963
45185,Ford,S-Max,29_31,2018,5,Silver,2016,MPV,12000,2.0L,Automatic,still_Diesel_but_you_found_an_easteregg,19000,7,5,Flat Tyres,0,17,2018-05-17,1,142.7568615,89.26737103,2018-06-08,18052.39925
2960,Ferrari,458,27_6,2017,8,Yellow,2011,Coupe,14000,4.5L,Automatic,Petrol,152990,2,2,Flat Tyres,0,19,2017-08-19,3,-105.897,3,2017-08-19,145334.7954
21212,Ford,Kuga,29_25,2018,8,Black,2010,SUV,70000,2.0L,Manual,Diesel,7995,5,5,Gear Box Issue,0,9,2018-08-09,1,119.95,2,2018-08-09,7604.7304
27720,Ford,Focus,29_14,2018,5,Red,2013,Hatchback,38868,1.6L,Manual,Petrol,7000,5,5,Excessive Emissions,0,28,2018-05-28,1,26.3,1,2018-05-28,6648.514083
10933,Ford,Fiesta,29_13,2018,8,White,2014,Hatchback,42301,1.25L,Manual,Petrol,7000,5,5,Steering Wheel Shaking,0,28,2018-08-28,1,27,1,2018-08-28,6647.871812
32113,Fiat,500,28_2,2018,5,Beige,2015,Hatchback,49000,1.2L,Manual,Petrol,5000,4,3,Starter Motor Issue,0,24,2018-05-24,1,110,3,2018-05-24,4751.633428
13849,Ford,C-Max,29_2,2018,2,Silver,2007,MPV,77000,1.8L,Manual,Diesel,3995,5,5,Windscreen Crack,0,11,2018-02-11,1,22.397,1,2018-02-11,3795.092428
15983,Citroen,Grand C4 Picasso,18_24,2018,8,Red,2018,MPV,955,2.0L,Manual,still_Diesel_but_you_found_an_easteregg,19500,5,5,Flat Tyres,0,4,2018-08-04,2,45.85,2,2018-08-04,18529.4636
3210,Ford,Ka,29_23,2018,1,White,2011,Hatchback,44000,1.2L,Manual,Petrol,4299,4,3,Gear Box Issue,0,1,2018-01-01,1,82.99,2,2018-01-01,4080.27162
15297,Ferrari,599,27_10,2018,3,Black,2008,Coupe,48285,6.0L,Automatic,Petrol,99900,2,2,Transmission Issue,1,16,2018-03-16,3,539.7,12,2018-03-19,94902.18942
37385,Fiat,Doblo,28_12,2017,12,Red,2015,Estate,5958,1.6L,Automatic,Diesel,9291,4,5,Steering Wheel Shaking,0,10,2017-12-10,1,29.291,1,2017-12-10,8828.638747
4328,Ford,Fiesta,29_13,2018,4,Brown,2015,Hatchback,13950,1.25L,Manual,Petrol,8299,5,5,Engine Issue,3,8,2018-04-08,1,4683.054978,12,2018-04-11,7875.09761
48167,Ford,Focus,29_14,2018,5,Gelb,2008,Hatchback,44737,1.6L,Manual,Diesel,3499,5,5,Steering Wheel Shaking,0,11,2018-05-11,1,23.499,1,2018-05-11,3328.160457
17685,Bentley,Bentayga,10_3,2018,8,Grey,2017,SUV,4545,6.0L,Automatic,Petrol,139950,7,5,Alternator Failing,0,15,2018-08-15,3,2919,6,2018-08-16,132954.5551
14136,Ford,Ka,29_23,2018,6,Red,2007,Hatchback,70000,1.3L,Manual,Petrol,1395,5,3,Flat Tyres,0,19,2018-06-19,1,121.7987994,1,2018-06-19,1331.744743
21737,Citroen,DS5,21_5,2018,5,Black,2014,Hatchback,29811,2.0L,Automatic,still_Diesel_but_you_found_an_easteregg,10798,5,5,Tyre Alignment,0,9,2018-05-09,2,21.0798,1,2018-05-09,10267.92712
17108,Honda,Civic,34_2,2018,4,Brown,2014,Hatchback,42011,1.6L,Manual,Diesel,10503,5,5,Transmission Issue,2,23,2018-04-23,1,628.3282648,445.2804199,2018-05-14,9972.990813
32121,Citroen,Grand C4 Picasso,18_24,2018,7,Blue,2007,MPV,60400,2.0L,Automatic,Diesel,2795,7,5,Starter Motor Issue,0,27,2018-07-27,2,147.95,6,2018-07-28,2644.783715
8698,Dacia,Sandero Stepway,22_4,2018,7,Blue,2013,Hatchback,67500,1.5L,Manual,Diesel,5495,5,5,Brake Pads Worn,0,6,2018-07-06,1,42.7475,2,2018-07-06,5220.210585
46780,Dacia,Duster,22_1,2018,7,White,2014,SUV,71454,1.5L,Manual,Diesel,6490,5,5,Gear Box Issue,0,8,2018-07-08,1,104.9,2,2018-07-08,6165.915421
36219,Abarth,595,2_4,2021,5,Yellow,2019,Hatchback,9000,1.4L,Manual,Petrol,16000,4,3,Starter Motor Issue,0,4,2021-05-04,2,280,6,2021-05-05,15204.58519
42013,Ford,S-Max,29_31,2018,5,Grey,2010,MPV,75000,2.0L,Automatic,Diesel,4995,7,5,Flat Tyres,0,4,2018-05-04,1,21.4985,1,2018-05-04,4751.641996
53581,Fiat,Grande Punto,28_15,2018,8,Red,2006,Hatchback,146000,1.9L,Manual,Diesel,800,5,3,Starter Motor Issue,0,6,2018-08-06,1,68,3,2018-08-06,754.1370881
21451,Ford,Kuga,29_25,2018,7,Silver,2012,SUV,54100,2.0L,Automatic,Diesel,10750,5,5,Transmission Issue,1,25,2018-07-25,1,112.25,4,2018-07-26,10208.6325
51775,Citroen,C3,18_8,2018,8,Black,2016,Hatchback,10851,1.2L,Manual,Petrol,7100,5,5,Windscreen Crack,0,8,2018-08-08,2,44.26,2,2018-08-08,6743.720187
41661,Ford,Fiesta,29_13,2021,5,Black,2019,Hatchback,5412,1.1L,Manual,Petrol,10899,5,5,Gear Box Issue,0,22,2021-05-22,1,148.99,2,2021-05-22,10356.89405
14785,Ford,Edge,29_5,2018,4,Red,2017,SUV,13723,2.0L,Automatic,Diesel,28450,5,5,Flat Tyres,0,24,2018-04-24,1,28.535,1,2018-04-24,27027.21516
41951,Citroen,Berlingo,18_2,2018,4,Grey,2009,MPV,71000,1.6L,Manual,Diesel,4195,7,5,Warning Light,0,7,2018-04-07,2,401.95,18,2018-04-11,3991.703164
9148,Ford,C-Max,29_2,2018,7,Red,2015,MPV,31297,1.5L,Manual,Diesel,10975,5,5,Tyre Alignment,0,5,2018-07-05,1,11.0975,0.5,2018-07-05,10422.60136
44868,Honda,Accord,34_1,2018,5,Silver,2003,Estate,158000,2.4L,Manual,Petrol,1490,5,5,Warning Light,0,25,2018-05-25,1,194.9,9,2018-05-27,1412.382434
43969,Ford,Ka,29_23,2018,5,Red,2008,Hatchback,48810,1.3L,Manual,Petrol,1350,5,3,Brake Pads Worn,0,27,2018-05-27,1,40.675,2,2018-05-27,1283.804751
10423,Honda,CR-V,34_3,2018,8,Grey,2010,SUV,85658,2.2L,Manual,Diesel,7250,5,5,Gear Box Issue,0,2,2018-08-02,1,112.5,2,2018-08-02,6883.335329
20197,Ford,Fiesta,29_13,2018,8,Red,2010,Hatchback,108000,1.4L,Manual,Diesel,2300,5,5,Radiator Leaking,0,17,2018-08-17,1,86,2,2018-08-17,2176.725638
53431,Citroen,C4,18_12,2018,5,Silver,2008,Hatchback,91000,1.6L,Automatic,Diesel,2895,5,5,Tyre Alignment,0,19,2018-05-19,2,-85.519441,1,2018-05-19,2750.070465
8269,Ford,Ka,29_23,2018,2,Gelb,2014,Hatchback,27135,1.2L,Manual,Petrol,4828,4,3,Gear Box Issue,0,20,2018-02-20,1,88.28,2,2018-02-20,4592.39417
50446,Ford,Fiesta,29_13,2018,8,White,2008,Hatchback,70000,2.0L,Manual,Petrol,3700,5,3,Steering Wheel Shaking,0,2,2018-08-02,1,23.7,1,2018-08-02,3518.418936
5660,Ford,Ka,29_23,2018,4,Red,2015,Hatchback,44000,1.2L,Manual,Petrol,4295,4,3,Windscreen Crack,0,24,2018-04-24,1,22.577,1,2018-04-24,4081.670645
46609,Ford,Mondeo,29_27,2018,1,White,2015,Hatchback,10058,1.5L,Automatic,Petrol,14000,5,5,Sensor Malfunction,0,23,2018-01-23,1,760,3,2018-01-23,13301.18413
11566,Ford,Focus,29_14,2018,3,Gelb,2016,Hatchback,21812,2.0L,Manual,still_Diesel_but_you_found_an_easteregg,13990,5,5,Radiator Leaking,0,8,2018-03-08,1,319.8,2,2018-03-08,13280.94071
43145,Ford,Fusion,29_18,2018,4,Black,2005,Hatchback,78000,1.6L,Manual,Petrol,1695,5,5,Electrical Issue,2,16,2018-04-16,1,13.39,0.5,2018-04-16,1616.758167
37194,Citroen,DS3,21_1,2018,7,Purple,2014,Hatchback,49000,1.6L,Manual,Diesel,6197,4,3,Windscreen Crack,0,24,2018-07-24,2,43.7182,2,2018-07-24,5885.790883
24211,Ford,Fiesta,29_13,2021,2,Black,2019,Hatchback,16786,1.0L,Manual,Petrol,12495,5,5,Transmission Issue,2,20,2021-02-20,1,709.9842618,589.6459096,2021-03-19,11870.05867
2841,Ferrari,F12berlinetta,27_16,2017,9,Black,2013,Coupe,12000,6.2L,Automatic,Petrol,184990,2,2,Sensor Malfunction,0,6,2017-09-06,3,9429.5,9,2017-09-08,175741.8915
11869,Ford,Focus,29_14,2018,7,Black,2018,Hatchback,24,1.0L,Manual,Petrol,14500,5,5,Alternator Failing,0,1,2018-07-01,1,330,2,2018-07-01,13765.82426
5675,Ford,Mondeo,29_27,2018,5,Black,2018,Saloon,10,2.0L,Automatic,Diesel,29495,5,4,Starter Motor Issue,0,5,2018-05-05,1,354.95,3,2018-05-05,28020.97332
40782,Citroen,C3 Aircross,18_9,2021,5,Grey,2019,SUV,10556,1.2L,Automatic,Petrol,15799,5,5,Brake Pads Worn,0,4,2021-05-04,2,87.8995,4,2021-05-05,15009.73399
40980,Ferrari,458,27_6,2018,2,Red,2014,Convertible,10500,4.5L,Automatic,Petrol,183000,2,2,Radiator Leaking,0,16,2018-02-16,3,3780,6,2018-02-17,173845.9777
49675,Citroen,Grand C4 Picasso,18_24,2018,7,Grey,2008,MPV,114000,1.6L,Automatic,Diesel,2390,7,5,Gear Box Issue,0,7,2018-07-07,2,-103.9,4,2018-07-08,2273.291951
2805,Citroen,C3 Picasso,18_10,2018,4,Black,2009,MPV,95700,1.6L,Manual,still_Diesel_but_you_found_an_easteregg,2700,5,5,Warning Light,0,3,2018-04-03,2,387,18,2018-04-07,2564.732871
52529,Chevrolet,Kalos,16_10,2018,4,Grey,2007,Hatchback,25000,1.2L,Manual,Petrol,1850,5,5,Radiator Leaking,0,12,2018-04-12,1,77,2,2018-04-12,1753.368355
27861,Dacia,Logan MCV,22_2,2018,5,Red,2014,Estate,48482,0.9L,Manual,Petrol,6470,5,5,Warning Light,0,4,2018-05-04,1,-244.7,9,2018-05-06,6142.281013
17041,Ford,Mondeo,29_27,2017,11,Silver,2009,Hatchback,132000,1.8L,Manual,Diesel,2790,5,5,Warning Light,0,11,2017-11-11,1,207.9,9,2017-11-13,2654.078805
39500,Fiat,Doblo,28_12,2018,7,Black,2008,Estate,102000,1.9L,Manual,Diesel,1990,5,5,Sensor Malfunction,0,6,2018-07-06,1,159.5,3,2018-07-06,1891.290762
26685,Chevrolet,Orlando,16_13,2018,6,Gelb,2012,Estate,64742,1.8L,Manual,Petrol,5270,7,5,Steering Wheel Shaking,0,2,2018-06-02,1,25.27,1,2018-06-02,5010.963839
36033,Honda,HR-V,34_8,2018,8,Blue,2017,SUV,7621,1.6L,Manual,Diesel,17000,5,5,Windscreen Crack,0,21,2018-08-21,1,-30.2,1,2018-08-21,16149.56102
30123,Citroen,Grand C4 Picasso,18_24,2018,4,Silver,2013,MPV,22800,1.6L,Manual,Petrol,7666,7,5,Engine Issue,4,5,2018-04-05,2,783.3,20,2018-04-10,7287.063585
37435,Ferrari,F12berlinetta,27_16,2018,8,Grey,2015,Coupe,4795,6.2L,Automatic,Petrol,224995,2,2,Flat Tyres,0,25,2018-08-25,3,127.4985,3,2018-08-25,213744.7045
9003,Chevrolet,Captiva,16_5,2018,8,Black,2010,SUV,65000,2.0L,Automatic,Diesel,7699,7,5,Excessive Emissions,0,11,2018-08-11,1,26.9291,1,2018-08-11,7315.157746
40533,Citroen,Grand C4 Picasso,18_24,2018,7,Red,2016,MPV,19714,1.6L,Manual,Diesel,14495,5,5,Windscreen Crack,0,12,2018-07-12,2,-239.6709212,156.3384443,2018-07-21,13778.33838
30754,Citroen,DS3,21_1,2018,3,Yellow,2010,Hatchback,128000,1.6L,Manual,Diesel,2390,4,3,Transmission Issue,2,11,2018-03-11,2,410.3615745,6,2018-03-12,2267.171023
